OrderDate,DueDate,ShipDate,SalesOrderNumber,CustomerKey,Customer,BusinessType,Continent,CountryName,StateCode,StateName,CityName,ProductKey,ProductName,SubcategoryName,ProductSize,ProductDetail,CategoryName,OrderQuantity,UnitPrice,UnitCost,Discount %
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,220,Platinum Multivitamin For Her,Vitamins,90 Tablets,NA,Vitamins,2,"$20,187","$6,057","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,229,Long-Sleeve Logo Jersey,Jerseys,M,Red,Clothing,1,"$28,840","$8,655","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,2,"$28,840","$8,646","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,235,Long-Sleeve Logo Jersey,Jerseys,XL,Red,Clothing,3,"$28,840","$8,655","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,293,STEAK in Powder,Beef Protein,4lbs,Coconut,Protein,2,"$722,595","$216,780","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,292,STEAK in Powder,Beef Protein,5lbs,Chocolate,Protein,1,"$818,700","$245,610","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,348,Isolate Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,2,"$2024,994","$574,608","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,2,"$2024,994","$572,532","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,3,"$2024,994","$569,394","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,5,"$2039,994","$574,935","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,346,Isolate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,5,"$2039,994","$574,914","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44776,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,5,"$2039,994","$582,249","2,894%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,2,"$5,187","$1,557","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,218,Gym Sports Socks,Socks,M,Black,Clothing,3,"$5,700","$1,698","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,215,Women Multivitamin,Vitamins,120 Capsules,NA,Vitamins,3,"$20,187","$6,057","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,220,Platinum Multivitamin For Her,Vitamins,90 Tablets,NA,Vitamins,3,"$20,187","$6,057","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,4,"$20,187","$6,057","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,2,"$28,840","$8,646","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,235,Long-Sleeve Logo Jersey,Jerseys,XL,Red,Clothing,3,"$28,840","$8,655","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,304,STEAK in Powder,Beef Protein,4lbs,Banana,Protein,1,"$714,704","$214,413","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,296,STEAK in Powder,Beef Protein,4lbs,Vanilla,Protein,3,"$714,704","$214,413","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,307,STEAK in Powder,Beef Protein,4lbs,Peanut Butter,Protein,4,"$722,595","$216,780","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,300,STEAK in Powder,Beef Protein,5lbs,Cookies,Protein,1,"$809,760","$242,931","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,292,STEAK in Powder,Beef Protein,5lbs,Chocolate,Protein,4,"$818,700","$245,610","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,6,"$2024,994","$580,017","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,348,Isolate Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,8,"$2024,994","$574,608","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,8,"$2024,994","$569,394","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,9,"$2024,994","$572,532","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,2,"$2039,994","$574,935","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,345,Hydrolyzed Whey Protein,Whey Protein,5lbs,Strawberry,Protein,2,"$2039,994","$579,975","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,4,"$2039,994","$582,249","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,346,Isolate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,5,"$2039,994","$574,914","3,394%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,285,TrueFit Grass-Fed Protein,Meal Replacement,2lbs,Natural,Carbs,2,"$178,581","$53,577","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,262,PRO Weight Gainer,Gainer,1lbs,Cookies,Carbs,1,"$183,938","$55,182","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,270,PRO Weight Gainer,Gainer,1lbs,Vanilla,Carbs,1,"$183,938","$55,182","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,272,PRO Weight Gainer,Gainer,1lbs,Banana,Carbs,1,"$183,938","$55,182","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,264,PRO Weight Gainer,Gainer,1lbs,Caramel Ice Cream,Carbs,2,"$183,938","$55,182","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,275,PRO Weight Gainer,Gainer,5lbs,Strawberry,Carbs,1,"$356,898","$107,070","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,276,PRO Weight Gainer,Gainer,5lbs,Banana,Carbs,2,"$356,898","$107,070","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,334,100% Egg Protein,Egg Protein,2lbs,Strawberry,Protein,1,"$419,459","$125,838","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,324,Blended Protein,Blended Protein,2lbs,Chocolate,Protein,2,"$419,459","$125,838","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,2,"$419,459","$125,838","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,330,Blended Protein,Blended Protein,2lbs,Coconut,Protein,2,"$419,459","$125,838","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,2,"$419,459","$125,838","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,4,"$419,459","$125,838","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,322,Blended Protein,Blended Protein,2lbs,Vanilla,Protein,6,"$419,459","$125,823","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,326,Blended Protein,Blended Protein,2lbs,Peanut Butter,Protein,6,"$419,459","$125,838","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,315,Hydrolyzed Whey Protein,Whey Protein,2lbs,Vanilla,Protein,5,"$874,794","$262,362","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,317,Hydrolyzed Whey Protein,Whey Protein,2lbs,Coconut,Protein,6,"$874,794","$262,440","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,316,Hydrolyzed Whey Protein,Whey Protein,2lbs,Peanut Butter,Protein,7,"$874,794","$262,440","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,319,Hydrolyzed Whey Protein,Whey Protein,2lbs,Chocolate,Protein,9,"$874,794","$262,440","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,314,Hydrolyzed Whey Protein,Whey Protein,5lbs,Vanilla,Protein,1,"$2146,962","$644,091","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,310,Hydrolyzed Whey Protein,Whey Protein,5lbs,Chocolate,Protein,2,"$2146,962","$644,091","4,238%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,219,Gym Sports Socks,Socks,L,Black,Clothing,1,"$5,700","$1,710","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,218,Gym Sports Socks,Socks,M,Black,Clothing,3,"$5,700","$1,698","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,1,"$2024,994","$572,532","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,2,"$2024,994","$569,394","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,348,Isolate Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,3,"$2024,994","$574,608","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,346,Isolate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,1,"$2039,994","$574,914","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,345,Hydrolyzed Whey Protein,Whey Protein,5lbs,Strawberry,Protein,2,"$2039,994","$579,975","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,3,"$2039,994","$582,249","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44779,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,4,"$2039,994","$574,935","2,367%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,1,"$20,187","$6,057","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,285,TrueFit Grass-Fed Protein,Meal Replacement,2lbs,Natural,Carbs,2,"$178,581","$53,577","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,270,PRO Weight Gainer,Gainer,1lbs,Vanilla,Carbs,3,"$183,938","$55,182","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,262,PRO Weight Gainer,Gainer,1lbs,Cookies,Carbs,4,"$183,938","$55,182","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,322,Blended Protein,Blended Protein,2lbs,Vanilla,Protein,1,"$419,459","$125,823","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,1,"$419,459","$125,838","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,330,Blended Protein,Blended Protein,2lbs,Coconut,Protein,1,"$419,459","$125,838","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,336,100% Egg Protein,Egg Protein,2lbs,Vanilla,Protein,1,"$419,459","$125,838","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,340,100% Egg Protein,Egg Protein,2lbs,Caramel Ice Cream,Protein,1,"$419,459","$125,838","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,320,Blended Protein,Blended Protein,2lbs,Cookies,Protein,2,"$419,459","$125,838","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,324,Blended Protein,Blended Protein,2lbs,Chocolate,Protein,2,"$419,459","$125,838","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,326,Blended Protein,Blended Protein,2lbs,Peanut Butter,Protein,2,"$419,459","$125,838","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,5,"$419,459","$125,838","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,316,Hydrolyzed Whey Protein,Whey Protein,2lbs,Peanut Butter,Protein,1,"$874,794","$262,440","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,317,Hydrolyzed Whey Protein,Whey Protein,2lbs,Coconut,Protein,1,"$874,794","$262,440","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,319,Hydrolyzed Whey Protein,Whey Protein,2lbs,Chocolate,Protein,3,"$874,794","$262,440","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,314,Hydrolyzed Whey Protein,Whey Protein,5lbs,Vanilla,Protein,1,"$2146,962","$644,091","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,313,Hydrolyzed Whey Protein,Whey Protein,5lbs,Cookies,Protein,2,"$2146,962","$644,091","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,311,Hydrolyzed Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,3,"$2146,962","$644,091","3,570%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44781,674,Real Fitness,Gym,North America,United States,CA,California,Daly City,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,1,"$5,187","$1,557","0,904%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44781,674,Real Fitness,Gym,North America,United States,CA,California,Daly City,342,Hydrolyzed Whey Protein,Whey Protein,1lbs,Banana,Protein,1,"$419,459","$125,760","0,904%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,253,PRO Weight Gainer,Gainer,1lbs,Chocolate,Carbs,2,"$178,581","$53,577","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,285,TrueFit Grass-Fed Protein,Meal Replacement,2lbs,Natural,Carbs,2,"$178,581","$53,577","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,270,PRO Weight Gainer,Gainer,1lbs,Vanilla,Carbs,1,"$183,938","$55,182","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,264,PRO Weight Gainer,Gainer,1lbs,Caramel Ice Cream,Carbs,2,"$183,938","$55,182","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,272,PRO Weight Gainer,Gainer,1lbs,Banana,Carbs,3,"$183,938","$55,182","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,322,Blended Protein,Blended Protein,2lbs,Vanilla,Protein,1,"$419,459","$125,823","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,324,Blended Protein,Blended Protein,2lbs,Chocolate,Protein,1,"$419,459","$125,838","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,330,Blended Protein,Blended Protein,2lbs,Coconut,Protein,1,"$419,459","$125,838","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,334,100% Egg Protein,Egg Protein,2lbs,Strawberry,Protein,1,"$419,459","$125,838","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,1,"$419,459","$125,838","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,320,Blended Protein,Blended Protein,2lbs,Cookies,Protein,2,"$419,459","$125,838","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,340,100% Egg Protein,Egg Protein,2lbs,Caramel Ice Cream,Protein,2,"$419,459","$125,838","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,342,Hydrolyzed Whey Protein,Whey Protein,1lbs,Banana,Protein,3,"$419,459","$125,760","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,326,Blended Protein,Blended Protein,2lbs,Peanut Butter,Protein,5,"$419,459","$125,838","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,315,Hydrolyzed Whey Protein,Whey Protein,2lbs,Vanilla,Protein,1,"$874,794","$262,362","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,318,Hydrolyzed Whey Protein,Whey Protein,2lbs,Cookies,Protein,1,"$874,794","$262,440","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,317,Hydrolyzed Whey Protein,Whey Protein,2lbs,Coconut,Protein,2,"$874,794","$262,440","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,319,Hydrolyzed Whey Protein,Whey Protein,2lbs,Chocolate,Protein,2,"$874,794","$262,440","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,313,Hydrolyzed Whey Protein,Whey Protein,5lbs,Cookies,Protein,1,"$2146,962","$644,091","2,667%"
2011-05-31 00:00:00,2011-06-12 00:00:00,2011-06-07 00:00:00,SO44782,143,Nutrition Workout,Supplement Store,North America,United States,CT,Connecticut,East Haven,311,Hydrolyzed Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,3,"$2146,962","$644,091","2,667%"
